model,t0_s,n_over_p_initial,p_over_n_initial,t_s,T9,T_K,rho_g_cm3,eta,eta10,baryon_sum,Y_n,X_n,Y_H1,X_H1,Y_H2,X_H2,Y_H3,X_H3,Y_He3,X_He3,Y_He4,X_He4,Y_Li7,X_Li7,Y_Be7,X_Be7,D/H,T/H,He3/H,Li7/H,Be7/H,Li7_plus_Be7_over_H
t0_10s,10.0,0.2,5.0,64.95153413757774,1.568391077325266,1568391077.3252661,0.00012634059163308469,9.72439898783267e-10,9.72439898783267,1.0000000000000016,6.217826599489427e-22,6.217826599489427e-22,0.6666709013814149,0.6666709013814149,2.0024996076611904e-19,4.004999215322381e-19,4.052439838019646e-19,1.2157319514058938e-18,2.9293352370241145e-06,8.788005711072343e-06,0.08332799538304646,0.33331198153218583,2.332069470695041e-21,1.6324486294865287e-20,1.1898686699596064e-06,8.329080689717245e-06,3.0037303315800833e-19,6.07862114518955e-19,4.393974944690419e-06,3.4980819859734965e-21,1.7847916678140122e-06,1.7847916678140158e-06
t0_10s,10.0,0.2,5.0,65.81302820245385,1.5617640441151026,1561764044.1151025,0.00012347492146686827,9.625326064214546e-10,9.625326064214546,1.0000000000000016,6.100496634262134e-22,6.100496634262134e-22,0.6666709024591319,0.6666709024591319,2.0014763256309413e-19,4.0029526512618826e-19,4.015410652992588e-19,1.2046231958977763e-18,2.9270845283135992e-06,8.781253584940797e-06,0.08332799474891317,0.3333119789956527,2.3491013808647023e-21,1.6443709666052915e-20,1.191041661724061e-06,8.337291632068427e-06,3.0021954134313453e-19,6.023077710728106e-19,4.390598895971817e-06,3.5236296832509596e-21,1.7865511413962965e-06,1.7865511413963001e-06
t0_10s,10.0,0.2,5.0,66.68594881842954,1.5551362634220263,1555136263.4220262,0.00012067680542777715,9.527992598208667e-10,9.527992598208666,1.0000000000000016,5.984980245172719e-22,5.984980245172719e-22,0.6666709035098979,0.6666709035098979,2.0004803120409298e-19,4.0009606240818595e-19,3.9787025916597982e-19,1.1936107774979394e-18,2.9248857235137074e-06,8.774657170541122e-06,0.08332799412625747,0.33331197650502986,2.3663248920570402e-21,1.6564274244399282e-20,1.1921897004603805e-06,8.345327903222663e-06,3.000701397809285e-19,5.968015959167666e-19,4.387300702812632e-06,3.549464780296817e-21,1.7882731857408569e-06,1.7882731857408605e-06
t0_10s,10.0,0.2,5.0,67.57044754321753,1.5485076411655,1548507641.1655002,0.00011794464133625135,9.432376067928777e-10,9.432376067928777,1.0000000000000016,5.871254085498366e-22,5.871254085498366e-22,0.6666709045343528,0.6666709045343528,1.999511418572446e-19,3.999022837144892e-19,3.9423110664081026e-19,1.1826933199224307e-18,2.922737705407669e-06,8.768213116223008e-06,0.0833279935149215,0.333311974059686,2.383744951123816e-21,1.6686214657866713e-20,1.1933132638022419e-06,8.353192846615693e-06,2.9992480622340005e-19,5.913429009117586e-19,4.384078689393387e-06,3.575594697339883e-21,1.7899585172923227e-06,1.7899585172923263e-06
t0_10s,10.0,0.2,5.0,68.46667794473818,1.5418780880917036,1541878088.0917037,0.00011527686433410369,9.33845427390558e-10,9.33845427390558,1.0000000000000016,5.759293939903065e-22,5.759293939903065e-22,0.6666709055331399,0.6666709055331399,1.998569358156129e-19,3.997138716312258e-19,3.9062313620638073e-19,1.1718694086191421e-18,2.9206393475156137e-06,8.761918042546842e-06,0.08332799291474433,0.3333119716589773,2.4013666295372877e-21,1.6809566406761014e-20,1.1944128345499884e-06,8.360889841849919e-06,2.9978349761009345e-19,5.859309787847987e-19,4.380931166000059e-06,3.602027041538438e-21,1.7916078602452445e-06,1.791607860245248e-06
t0_10s,10.0,0.2,5.0,69.37479562778233,1.5352475197608286,1535247519.7608287,0.00011267194605513719,9.246205339641681e-10,9.246205339641682,1.0000000000000018,5.649076844288566e-22,5.649076844288566e-22,0.6666709065068738,0.6666709065068738,1.9976539868235553e-19,3.9953079736471106e-19,3.870459096825397e-19,1.161137729047619e-18,2.9185895722160673e-06,8.755768716648201e-06,0.08332799232556991,0.33331196930227963,2.419195087047829e-21,1.6934365609334805e-20,1.1954888759469816e-06,8.36842213162887e-06,2.9964619234557196e-19,5.805651722684692e-19,4.3778565162059834e-06,3.628769552467167e-21,1.7932219094589445e-06,1.793221909458948e-06
t0_10s,10.0,0.2,5.0,70.2949582610272,1.528615856534174,1528615856.5341742,0.00011012839381255078,9.155607712057117e-10,9.155607712057117,1.0000000000000013,5.540580086822526e-22,5.540580086822526e-22,0.6666709074561596,0.6666709074561596,1.9967651749039266e-19,3.993530349807853e-19,3.8349899722292123e-19,1.1504969916687638e-18,2.916587315563637e-06,8.74976194669091e-06,0.08332799174724224,0.333311966988969,2.4372355933879956e-21,1.706064915371597e-20,1.1965418465991238e-06,8.375792926193867e-06,2.995128709790346e-19,5.752448365959934e-19,4.374853144098585e-06,3.655830134672959e-21,1.794801352836607e-06,1.7948013528366106e-06
t0_10s,10.0,0.2,5.0,71.22732560441155,1.5219830235610103,1521983023.5610104,0.00010764474980285101,9.066640161831748e-10,9.066640161831748,1.0000000000000016,5.433781118348672e-22,5.433781118348672e-22,0.6666709083815914,0.6666709083815914,1.9959027920433902e-19,3.9918055840867804e-19,3.79981978972442e-19,1.1399459369173259e-18,2.914631531978882e-06,8.743894595936645e-06,0.0833279911796063,0.3333119647184252,2.4554935421368195e-21,1.7188454794957737e-20,1.1975721984103647e-06,8.383005388872553e-06,2.9938351395722946e-19,5.699693419874662e-19,4.371919481314152e-06,3.6832168784712224e-21,1.7963468682285657e-06,1.7963468682285693e-06
t0_10s,10.0,0.2,5.0,72.17205953687304,1.5153489507652127,1515348950.7652128,0.00010521959032599755,8.979281783650929e-10,8.97928178365093,1.0000000000000016,5.328658030293875e-22,5.328658030293875e-22,0.6666709092837387,0.6666709092837387,1.9950667912787674e-19,3.9901335825575348e-19,3.764944611533271e-19,1.1294833834599813e-18,2.912721215632648e-06,8.738163646897945e-06,0.08332799062251091,0.33331196249004363,2.4739744504570935e-21,1.7317821153199654e-20,1.1985803674605334e-06,8.390062572223733e-06,2.9925811423543847e-19,5.647380977787484e-19,4.369054019114217e-06,3.7109380595518926e-21,1.7978591097491718e-06,1.7978591097491756e-06
t0_10s,10.0,0.2,5.0,73.12932408445405,1.5087135728316443,1508713572.8316443,0.00010285152502150612,8.893511996360452e-10,8.893511996360452,1.0000000000000013,5.22518886529793e-22,5.22518886529793e-22,0.6666709101631692,0.6666709101631692,1.9942571173019604e-19,3.9885142346039207e-19,3.7303605045127723e-19,1.1191081513538317e-18,2.910855362391674e-06,8.732566087175022e-06,0.08332799007580344,0.33331196030321375,2.4926839671886664e-21,1.7448787770320665e-20,1.1995667901878786e-06,8.39696753131515e-06,2.9913666351721597e-19,5.5955051400094215e-19,4.366255251304179e-06,3.739002151119173e-21,1.7993387320503936e-06,1.7993387320503974e-06
t0_10s,10.0,0.2,5.0,74.09928544878024,1.5020768291922753,1502076829.1922753,0.0001005391961202386,8.809310543036913e-10,8.809310543036913,1.0000000000000016,5.123352297575815e-22,5.123352297575815e-22,0.6666709110204242,0.6666709110204242,1.993473734310403e-19,3.986947468620806e-19,3.6960637483609807e-19,1.1088191245082942e-18,2.909033012506361e-06,8.727099037519083e-06,0.08332798953933607,0.33331195815734427,2.511627881098687e-21,1.7581395167690807e-20,1.200531885065359e-06,8.403723195457513e-06,2.990191564319402e-19,5.544060326111555e-19,4.363521738264713e-06,3.767417836266956e-21,1.8007863628364902e-06,1.800786362836494e-06
t0_10s,10.0,0.2,5.0,75.08211203591625,1.495438664012031,1495438664.012031,9.828127771161257e-05,8.726657490979384e-10,8.726657490979385,1.0000000000000013,5.023126923318239e-22,5.023126923318239e-22,0.6666709118560424,0.6666709118560424,1.992716631188704e-19,3.985433262377408e-19,3.6620506529568574e-19,1.0986151958870573e-18,2.907253208598756e-06,8.721759625796267e-06,0.08332798901295965,0.3333119560518386,2.5308121145819e-21,1.77156848020733e-20,1.201476070633164e-06,8.410332494432148e-06,2.989055913120447e-19,5.493041000936339e-19,4.360852043933985e-06,3.796193998529204e-21,1.8022026299125598e-06,1.8022026299125636e-06
t0_10s,10.0,0.2,5.0,76.07797448560527,1.4887990261743445,1488799026.1743445,9.607647502596121e-05,8.645533231628212e-10,8.645533231628212,1.0000000000000013,4.924492461519444e-22,4.924492461519444e-22,0.6666709126705408,0.6666709126705408,1.9919857883673291e-19,3.9839715767346582e-19,3.6283176759849197e-19,1.088495302795476e-18,2.90551503070737e-06,8.71654509212211e-06,0.08332798849652912,0.33331195398611646,2.550242660260406e-21,1.785169862182284e-20,1.2023997502840132e-06,8.416798251988092e-06,2.987959652218605e-19,5.442441851033603e-19,4.358244788374671e-06,3.825339626780296e-21,1.8035881383626855e-06,1.8035881383626893e-06
t0_10s,10.0,0.2,5.0,77.08704570089513,1.4821578692664197,1482157869.2664196,9.392352373178507e-05,8.56591848041673e-10,8.56591848041673,1.000000000000001,4.827428412234824e-22,4.827428412234824e-22,0.666670913464431,0.666670913464431,1.9912811927083124e-19,3.9825623854166247e-19,3.594861295256305e-19,1.0784583885768915e-18,2.9038175646760926e-06,8.711452694028278e-06,0.0833279879898986,0.3333119519595944,2.569925654455389e-21,1.7989479581187722e-20,1.2033033259667702e-06,8.423123281767392e-06,2.9869027619045114e-19,5.392257593143222e-19,4.355698600357522e-06,3.854863925441833e-21,1.8049434911051813e-06,1.8049434911051852e-06
t0_10s,10.0,0.2,5.0,78.10950087815839,1.4755151515641702,1475515151.5641701,9.182118924762996e-05,8.48779427656146e-10,8.48779427656146,1.0000000000000013,4.731915373004023e-22,4.731915373004023e-22,0.6666709142382065,0.6666709142382065,1.9906028584676327e-19,3.9812057169352655e-19,3.5616781997066405e-19,1.0685034599119922e-18,2.90215992872795e-06,8.70647978618385e-06,0.08332798749292572,0.3333119499717029,2.589867242283255e-21,1.8129070695982786e-20,1.2041871865445231e-06,8.429310305811662e-06,2.985885263559549e-19,5.342483260690186e-19,4.353212157221827e-06,3.884776112128204e-21,1.8062692714298588e-06,1.8062692714298626e-06
t0_10s,10.0,0.2,5.0,79.14551753750993,1.4688708360168412,1468870836.0168412,8.976826606833717e-05,8.411141982796419e-10,8.41114198279642,1.0000000000000013,4.637933777459667e-22,4.637933777459667e-22,0.6666709149923552,0.6666709149923552,1.989950782722839e-19,3.979901565445678e-19,3.528765071323146e-19,1.0586295213969437e-18,2.9005412475860187e-06,8.701623742758056e-06,0.08332798700546752,0.3333119480218701,2.6100737247365097e-21,1.827051607315557e-20,1.2050517190544354e-06,8.435362033381048e-06,2.984907152797656e-19,5.293113876677237e-19,4.350784146056948e-06,3.91508563826643e-21,1.8075660598876641e-06,1.807566059887668e-06
t0_10s,10.0,0.2,5.0,80.19527555362836,1.4622248902312904,1462224890.2312903,8.77635771054083e-05,8.335943285056868e-10,8.335943285056867,1.0000000000000016,4.545463838184571e-22,4.545463838184571e-22,0.6666709157273474,0.6666709157273474,1.989325009962558e-19,3.978650019925116e-19,3.496118856880139e-19,1.0488356570640416e-18,2.898960676257266e-06,8.696882028771799e-06,0.08332798652738434,0.33331194610953735,2.630551630067481e-21,1.8413861410472367e-20,1.205897298292978e-06,8.441281088050847e-06,2.9839684963490215e-19,5.244144861285608e-19,4.348413299377938e-06,3.945802296171135e-21,1.8088344186686576e-06,1.8088344186686616e-06
t0_10s,10.0,0.2,5.0,81.25895718698622,1.4555772864559187,1455577286.4559186,8.5805973041234e-05,8.262180192118014e-10,8.262180192118015,1.0000000000000016,4.454485766410092e-22,4.454485766410092e-22,0.6666709164436477,0.6666709164436477,1.9887255757184597e-19,3.9774511514369195e-19,3.463736520088084e-19,1.0391209560264251e-18,2.8974173775110364e-06,8.69225213253311e-06,0.08332798605853624,0.33331194423414495,2.6513077345180328e-21,1.8559154141626228e-20,1.2067242965998629e-06,8.44707007619904e-06,2.9830693475085207e-19,5.195571660100859e-19,4.346098361343394e-06,3.976936250138853e-21,1.8100749062777883e-06,1.8100749062777924e-06
t0_10s,10.0,0.2,5.0,82.33674711549405,1.448928001564246,1448928001.5642462,8.389433169693764e-05,8.189835035193814e-10,8.189835035193815,1.0000000000000016,4.364979118347746e-22,4.364979118347746e-22,0.6666709171417053,0.6666709171417053,1.9881525405088575e-19,3.976305081017715e-19,3.431615193361319e-19,1.0294845580083958e-18,2.8959105409843884e-06,8.687731622953166e-06,0.08332798559878617,0.33331194239514467,2.6723494703721114e-21,1.870644629260478e-20,1.2075330754936814e-06,8.45273152845577e-06,2.982209797050833e-19,5.147389971763094e-19,4.343838116413354e-06,4.0084986485229946e-21,1.81128806498846e-06,1.811288064988464e-06
t0_10s,10.0,0.2,5.0,83.42883246656457,1.4422770170381063,1442277017.0381062,8.202755741358554e-05,8.118890467501174e-10,8.118890467501174,1.0000000000000013,4.276924871935158e-22,4.276924871935158e-22,0.6666709178219616,0.6666709178219616,1.9876059683411732e-19,3.9752119366823463e-19,3.3997520466073193e-19,1.0199256139821957e-18,2.8944393677574266e-06,8.68331810327228e-06,0.08332798514799748,0.33331194059198993,2.6936844216935533e-21,1.8855790951854873e-20,1.2083239923642675e-06,8.458267946549872e-06,2.981389940984309e-19,5.099595551152035e-19,4.341631366212383e-06,4.040500867345345e-21,1.8124744308809905e-06,1.8124744308809945e-06
t0_10s,10.0,0.2,5.0,84.53540284960205,1.4356243189504663,1435624318.9504662,8.020458044652311e-05,8.049329463794574e-10,8.049329463794574,1.0000000000000013,4.190306407869111e-22,4.190306407869111e-22,0.6666709184848456,0.6666709184848456,1.987085921366643e-19,3.974171842733286e-19,3.3681442678495966e-19,1.010443280354879e-18,2.893003079810903e-06,8.67900923943271e-06,0.08332798470603553,0.3333119388241421,2.715320553602057e-21,1.9007243875214398e-20,1.2090973963107034e-06,8.463681774174923e-06,2.9806098725331037e-19,5.052184180321583e-19,4.33947694371592e-06,4.072954854207849e-21,1.8136345275996736e-06,1.8136345275996776e-06
t0_10s,10.0,0.2,5.0,85.65665038892243,1.4289698979478442,1428969897.9478443,7.842435637259403e-05,7.981135319876272e-10,7.981135319876272,1.0000000000000013,4.105106181959217e-22,4.105106181959217e-22,0.6666709191307763,0.6666709191307763,1.9865924730829482e-19,3.9731849461658965e-19,3.336789177038408e-19,1.0010367531115223e-18,2.891600915424681e-06,8.674802746274044e-06,0.08332798427276704,0.33331193709106816,2.7372636580760186e-21,1.9160845606532132e-20,1.2098536300959387e-06,8.468975410671571e-06,2.979869701940984e-19,5.005151839214773e-19,4.337373706347998e-06,4.105869297021292e-21,1.8147688692846823e-06,1.8147688692846863e-06
t0_10s,10.0,0.2,5.0,86.79276975711043,1.4223137492323246,1422313749.2323246,7.66858655100065e-05,7.914291652086972e-10,7.9142916520869715,1.0000000000000016,4.021308274993182e-22,4.021308274993182e-22,0.666670919760164,0.666670919760164,1.9861256908176563e-19,3.9722513816353126e-19,3.3056840948405827e-19,9.917052284521748e-19,2.8902321264297466e-06,8.67069637928924e-06,0.08332798384805964,0.3333119353922386,2.7595181006896947e-21,1.9316626704827863e-20,1.2105930313618607e-06,8.474151219533024e-06,2.9791695301966497e-19,4.958494508849745e-19,4.335320531859275e-06,4.139250744103906e-21,1.8158779623946601e-06,1.8158779623946644e-06
t0_10s,10.0,0.2,5.0,87.94395820881867,1.4156558725431587,1415655872.5431588,7.498811235061234e-05,7.848782396781885e-10,7.848782396781885,1.0000000000000013,3.938892094457914e-22,3.938892094457914e-22,0.6666709203734091,0.6666709203734091,1.98568565547684e-19,3.97137131095368e-19,3.2748264966454124e-19,9.824479489936237e-19,2.8888959816658824e-06,8.666687944997648e-06,0.0833279834317825,0.33331193372713,2.7820969911863652e-21,1.9474678938304557e-20,1.2113159310338227e-06,8.47921151723676e-06,2.9785094786564822e-19,4.912208402327116e-19,4.3333163235135295e-06,4.1731188599438005e-21,1.8169623033135334e-06,1.8169623033135376e-06
t0_10s,10.0,0.2,5.0,89.11041561501533,1.4089962721379323,1408996272.1379323,7.333012500436602e-05,7.784591809797117e-10,7.784591809797116,1.0000000000000016,3.857839235752624e-22,3.857839235752624e-22,0.6666709209708994,0.6666709209708994,1.9852724617753915e-19,3.970544923550783e-19,3.2442140292224885e-19,9.732642087667466e-19,2.8875917710170495e-06,8.662775313051149e-06,0.08332798302380726,0.333311932095229,2.8050062929563374e-21,1.9635044050694363e-20,1.2120226514349706e-06,8.484158560044794e-06,2.977889689390022e-19,4.866289989816581e-19,4.331360016140699e-06,4.2074825895680215e-21,1.8180223755220247e-06,1.818022375522029e-06
t0_10s,10.0,0.2,5.0,90.29234449768613,1.4023349567733017,1402334956.7733016,7.171095465573698e-05,7.721704465910983e-10,7.721704465910983,1.0000000000000013,3.7781334335671756e-22,3.7781334335671756e-22,0.6666709215530148,0.6666709215530148,1.984886202383451e-19,3.969772404766902e-19,3.213844338601884e-19,9.641533015805652e-19,2.8863187969646352e-06,8.658956390893905e-06,0.08332798262400634,0.33331193049602537,2.828254218220447e-21,1.979777952754313e-20,1.212713510055019e-06,8.488994570385132e-06,2.977310301399743e-19,4.820735740378791e-19,4.329450563466807e-06,4.2423542512278895e-21,1.8190586552507706e-06,1.8190586552507748e-06
t0_10s,10.0,0.2,5.0,91.48995006499638,1.3956719396852777,1395671939.6852777,7.012967503184888e-05,7.660105258305218e-10,7.660105258305218,1.0000000000000013,3.699757716153665e-22,3.699757716153665e-22,0.6666709221201268,0.6666709221201268,1.9845269756456445e-19,3.969053951291289e-19,3.1837151436624333e-19,9.5511454309873e-19,2.885076375940794e-06,8.655229127822382e-06,0.08332798223225349,0.33331192892901396,2.851849161944975e-21,1.9962944133614824e-20,1.213388818964151e-06,8.493721732749057e-06,2.9767714621998386e-19,4.775542232347075e-19,4.327586940143964e-06,4.277746437291145e-21,1.8200716106011769e-06,1.820071610601181e-06
t0_10s,10.0,0.2,5.0,92.70344024691977,1.3890072385690533,1389007238.5690532,6.858538188212363e-05,7.599779398030517e-10,7.599779398030518,1.0000000000000013,3.622694846855681e-22,3.622694846855681e-22,0.6666709226726054,0.6666709226726054,1.9841948793453746e-19,3.9683897586907492e-19,3.1538241303008214e-19,9.461472390902464e-19,2.883863825111936e-06,8.651591475335807e-06,0.08332798184842063,0.33331192739368254,2.87579976102224e-21,2.013059832715568e-20,1.2140488911458645e-06,8.498342238021052e-06,2.976273318462684e-19,4.730705994582021e-19,4.325768121925679e-06,4.313672103012227e-21,1.8210617110446113e-06,1.8210617110446155e-06
t0_10s,10.0,0.2,5.0,93.93302573133887,1.3823408755583662,1382340875.558366,6.707719246921249e-05,7.540712413481299e-10,7.540712413481299,1.000000000000001,3.5469283795231304e-22,3.5469283795231304e-22,0.6666709232108057,0.6666709232108057,1.9838900198467162e-19,3.9677800396934324e-19,3.124169155236768e-19,9.372507465710304e-19,2.882680487585031e-06,8.648041462755093e-06,0.08332798147238364,0.33331192588953457,2.9001148344784183e-21,2.0300803841348927e-20,1.2146940283191882e-06,8.502858198234317e-06,2.975816029731654e-19,4.686223812177399e-19,4.323993123476166e-06,4.3501444768446624e-21,1.8220294091558784e-06,1.8220294091558828e-06
t0_10s,10.0,0.2,5.0,95.17892000062587,1.375672877204379,1375672877.2043788,6.560424507099512e-05,7.482890149884021e-10,7.482890149884021,1.0000000000000013,3.4724421824252007e-22,3.4724421824252007e-22,0.6666709237350694,0.6666709237350694,1.9836125114121635e-19,3.967225022824327e-19,3.0947482155437396e-19,9.28424464663122e-19,2.881525730485386e-06,8.644577191456159e-06,0.08332798110402194,0.33331192441608776,2.9248033845144146e-21,2.0473623691600904e-20,1.215324521811539e-06,8.507271652680773e-06,2.975399767397742e-19,4.642092680756499e-19,4.32226099548701e-06,4.38717706200235e-21,1.822975141922495e-06,1.8229751419224994e-06
t0_10s,10.0,0.2,5.0,96.44133936870698,1.36900327445408,1369003274.45408,6.416569849343716e-05,7.426298768803817e-10,7.426298768803817,1.0000000000000013,3.3992199770291924e-22,3.3992199770291924e-22,0.6666709242457317,0.6666709242457317,1.9833624706753562e-19,3.9667249413507124e-19,3.0655593323053587e-19,9.196677996916076e-19,2.8803989306077374e-06,8.641196791823211e-06,0.08332798074321547,0.3333119229728619,2.9498747082545493e-21,2.0649122957781845e-20,1.2159406594186927e-06,8.511584615930849e-06,2.9750247064086724e-19,4.598309631957803e-19,4.320570803153905e-06,4.4247838040814864e-21,1.8238993410345624e-06,1.8238993410345668e-06
t0_10s,10.0,0.2,5.0,97.72050301861952,1.362332102628182,1362332102.628182,6.276073159409317e-05,7.370924747673869e-10,7.370924747673869,1.0000000000000013,3.327245415170014e-22,3.327245415170014e-22,0.6666709247431235,0.6666709247431235,1.9831400153156402e-19,3.9662800306312805e-19,3.0366005273513576e-19,9.109801582054072e-19,2.8792994713719004e-06,8.6378984141157e-06,0.083327980389844,0.333311921559376,2.975338330259331e-21,2.0827368311815317e-20,1.2165427268176643e-06,8.51579908772365e-06,2.9746910232807413e-19,4.5548716985391215e-19,4.318921621610137e-06,4.46297898983035e-21,1.824802435004066e-06,1.8248024350040705e-06
t0_10s,10.0,0.2,5.0,99.01663304056692,1.355659401398521,1355659401.398521,6.138854281605037e-05,7.316754879351983e-10,7.316754879351984,1.0000000000000013,3.2565025183298597e-22,3.2565025183298597e-22,0.6666709252275692,0.6666709252275692,1.9829452654357787e-19,3.9658905308715574e-19,3.007869871501394e-19,9.023609614504182e-19,2.878226746798305e-06,8.634680240394916e-06,0.08332798004378808,0.3333119201751523,3.001204003311744e-21,2.1008428023182208e-20,1.217131005620258e-06,8.519917039341807e-06,2.974398898165384e-19,4.511775986742863e-19,4.317312541889865e-06,4.501777248328743e-21,1.825684846245227e-06,1.8256848462452315e-06
t0_10s,10.0,0.2,5.0,100.32995447047772,1.348985214764943,1348985214.7649431,6.0048349732108215e-05,7.263776271708966e-10,7.2637762717089664,1.0000000000000013,3.1869754954160115e-22,3.1869754954160115e-22,0.6666709256993848,0.6666709256993848,1.9827783450230633e-19,3.9655566900461266e-19,2.9793655060737694e-19,8.938096518221308e-19,2.8771801655790848e-06,8.631540496737254e-06,0.08332797970492996,0.33331191881971983,3.0274817597400565e-21,2.1192372318180397e-20,1.217705771426254e-06,8.523940399983778e-06,2.974148517040831e-19,4.469019708558919e-19,4.315742677034731e-06,4.5411936279717236e-21,1.8265469881543052e-06,1.8265469881543097e-06
t0_10s,10.0,0.2,5.0,101.6606953290775,1.3423095910316634,1342309591.0316634,5.873938859899222e-05,7.211976347253077e-10,7.211976347253077,1.0000000000000016,3.1186490362076215e-22,3.1186490362076215e-22,0.6666709261588756,0.6666709261588756,1.982639382934182e-19,3.965278765868364e-19,2.9510856750745226e-19,8.853257025223567e-19,2.87615915390183e-06,8.62847746170549e-06,0.08332797937315431,0.33331191749261724,3.0541818981186724e-21,2.1379273286830707e-20,1.218267292412046e-06,8.527871046884321e-06,2.973940073189416e-19,4.426600230007996e-19,4.314211166329469e-06,4.5812435765210266e-21,1.8273892629925764e-06,1.827389262992581e-06
t0_10s,10.0,0.2,5.0,103.00908666147728,1.3356325827831061,1335632582.783106,5.746091392140695e-05,7.161342842795142e-10,7.1613428427951416,1.0000000000000013,3.0515075764360374e-22,3.0515075764360374e-22,0.6666709266063432,0.6666709266063432,1.9825285091115194e-19,3.965057018223039e-19,2.923028629506104e-19,8.769085888518312e-19,2.8751631438896474e-06,8.625489431668943e-06,0.08332797904834577,0.3333119161933831,3.08131498658883e-21,2.156920490612181e-20,1.218815834778979e-06,8.531710843452853e-06,2.9737737615220254e-19,4.384514927605503e-19,4.312717157962069e-06,4.6219429460860374e-21,1.828212070058767e-06,1.8282120700587717e-06
t0_10s,10.0,0.2,5.0,104.37536257728863,1.3289542468591977,1328954246.8591976,5.621219802572995e-05,7.111863809158655e-10,7.111863809158655,1.0000000000000013,2.9855360317059855e-22,2.9855360317059855e-22,0.6666709270420785,0.6666709270420785,1.9824458587185448e-19,3.9648917174370895e-19,2.8951927272969185e-19,8.685578181890756e-19,2.874191586764079e-06,8.622574760292237e-06,0.08332797873039176,0.33331191492156703,3.1088918719768695e-21,2.1762243103838088e-20,1.2193516564986772e-06,8.53546159549074e-06,2.973649784781177e-19,4.34276133825494e-19,4.311259828768065e-06,4.663308006801149e-21,1.829015796307126e-06,1.8290157963071307e-06
t0_10s,10.0,0.2,5.0,105.7597602912697,1.3222746443301205,1322274644.3301206,5.499253064315754e-05,7.063527610939343e-10,7.063527610939343,1.0000000000000013,2.9207193336620407e-22,2.9207193336620407e-22,0.6666709274663667,0.6666709274663667,1.9823915690434361e-19,3.9647831380868723e-19,2.8675763613709393e-19,8.602729084112818e-19,2.873243943261149e-06,8.619731829783446e-06,0.08332797841918056,0.33331191367672225,3.1369236914046102e-21,2.1958465839832273e-20,1.2198750117977848e-06,8.539125082584494e-06,2.973568348896461e-19,4.3013370513529816e-19,4.309838369854673e-06,4.70535546424119e-21,1.8298008230744802e-06,1.8298008230744849e-06
t0_10s,10.0,0.2,5.0,107.16252016451098,1.3155938404705119,1315593840.470512,5.3801218502112354e-05,7.016322926318588e-10,7.016322926318588,1.000000000000001,2.8570423390021464e-22,2.8570423390021464e-22,0.6666709278794883,0.6666709278794883,1.9823657783232284e-19,3.964731556646457e-19,2.840177929187209e-19,8.520533787561627e-19,2.872319680998911e-06,8.616959042996733e-06,0.08332797811460074,0.33331191245840297,3.165421893490653e-21,2.2157953254434572e-20,1.22038615241823e-06,8.54270306692761e-06,2.973529661220766e-19,4.260239663099e-19,4.308451982652121e-06,4.748102491223158e-21,1.8305675279706135e-06,1.8305675279706182e-06
t0_10s,10.0,0.2,5.0,108.58388574616686,1.3089119047331086,1308911904.7331085,5.263758492972811e-05,6.970238746935149e-10,6.970238746935149,1.0000000000000013,2.794490338109116e-22,2.794490338109116e-22,0.6666709282817139,0.6666709282817139,1.9823686295296515e-19,3.964737259059303e-19,2.8129959258172117e-19,8.438987777451635e-19,2.871418285355058e-06,8.614254856065174e-06,0.08332797781654362,0.3333119112661745,3.1943982394540345e-21,2.236078767617824e-20,1.2208853223827244e-06,8.54619725667907e-06,2.973533936209028e-19,4.219466916110266e-19,4.307099895230002e-06,4.79156672946174e-21,1.8313162770265829e-06,1.8313162770265877e-06
t0_10s,10.0,0.2,5.0,110.0241038157411,1.3022289107218175,1302228910.7218175,5.15009694622269e-05,6.925264377819635e-10,6.925264377819635,1.0000000000000013,2.7330486936800935e-22,2.7330486936800935e-22,0.6666709286733096,0.6666709286733096,1.9824002668631035e-19,3.964800533726207e-19,2.786028864554157e-19,8.358086593662472e-19,2.8705392495558555e-06,8.611617748667567e-06,0.08332797752490105,0.3333119100996042,3.2238648235645525e-21,2.2567053764951868e-20,1.2213727626974395e-06,8.549609338882076e-06,2.973581390159198e-19,4.1790165803365964e-19,4.3057813474307244e-06,4.8357663202445584e-21,1.832047431748673e-06,1.8320474317486778e-06
