model,t0_s,n_over_p_initial,p_over_n_initial,t_s,T9,T_K,rho_g_cm3,eta,eta10,baryon_sum,Y_n,X_n,Y_H1,X_H1,Y_H2,X_H2,Y_H3,X_H3,Y_He3,X_He3,Y_He4,X_He4,Y_Li7,X_Li7,Y_Be7,X_Be7,D/H,T/H,He3/H,Li7/H,Be7/H,Li7_plus_Be7_over_H
pynucastro,50.0,0.1428571428571428,7.0,121.95940505209762,1.2499668875405967,1249966887.5405967,4.3478139864674e-05,6.61086642147296e-10,6.610866421472964,1.000000000000002,4.652327023701741e-12,4.652327023701741e-12,0.7500996043657423,0.7500996043657423,9.800287887394177e-08,1.960057577478835e-07,6.853606499111593e-11,2.0560819497334767e-10,3.994398981289308e-06,1.1983196943867924e-05,0.0624719563660433,0.2498878254641733,5.518376348279612e-15,3.8628634437957294e-14,5.582244079798473e-08,3.907570855858931e-07,1.3065315366591816e-07,9.13692856151652e-11,5.325158096392853e-06,7.356858097459944e-15,7.44200376497815e-08,7.442004500663959e-08
pynucastro,50.0,0.1428571428571428,7.0,123.29282415362186,1.2444471610103425,1244447161.0103424,4.2713522288636015e-05,6.581410113137112e-10,6.5814101131371165,1.000000000000002,4.227333740846109e-12,4.227333740846109e-12,0.7500996053443002,0.7500996053443002,9.37251552321983e-08,1.874503104643966e-07,6.300300048111412e-11,1.8900900144334238e-10,3.993059927015625e-06,1.1979179781046876e-05,0.0624719586483483,0.2498878345933934,5.086821390904544e-15,3.5607749736331807e-14,5.617699212922305e-08,3.932389449045611e-07,1.2495027935547026e-07,8.399284579305354e-11,5.3233729208306765e-06,6.78152788597944e-15,7.48927098867589e-08,7.489271666828678e-08
pynucastro,50.0,0.1428571428571428,7.0,124.64082192990732,1.2389273381053874,1238927338.1053874,4.196348546681092e-05,6.55265038154122e-10,6.552650381541221,1.000000000000002,3.8453693974984e-12,3.8453693974984e-12,0.7500996062870621,0.7500996062870621,8.968236425825704e-08,1.7936472851651408e-07,5.7974544852416756e-11,1.7392363455725028e-10,3.991764507624912e-06,1.1975293522874736e-05,0.0624719608017821,0.2498878432071285,4.69375189240707e-15,3.285626324684949e-14,5.65242511630603e-08,3.956697581414221e-07,1.1956060702681624e-07,7.728912849239649e-11,5.321645917645329e-06,6.257504807449236e-15,7.53556603540311e-08,7.535566661153592e-08
pynucastro,50.0,0.1428571428571428,7.0,126.00355777401906,1.2334074838119895,1233407483.8119898,4.12277421858258e-05,6.5245830835689e-10,6.5245830835689,1.0000000000000018,3.5016911856100656e-12,3.5016911856100656e-12,0.7500996071957239,0.7500996071957239,8.585955820614545e-08,1.717191164122909e-07,5.3400253510899745e-11,1.6020076053269922e-10,3.990510844064313e-06,1.1971532532192938e-05,0.0624719628346187,0.249887851338475,4.335387349190332e-15,3.034771144433232e-14,5.686434595685868e-08,3.980504216980108e-07,1.1446420899636877e-07,7.119088318221981e-11,5.319974581753203e-06,5.7797488594859336e-15,7.58090597720058e-08,7.580906555175465e-08
pynucastro,50.0,0.1428571428571428,7.0,127.3811928217148,1.227887664879002,1227887664.879002,4.050601094735998e-05,6.49720422386993e-10,6.497204223869932,1.000000000000002,3.192117857964704e-12,3.192117857964704e-12,0.7500996080718801,0.7500996080718801,8.22428575438615e-08,1.64485715087723e-07,4.923510954298605e-11,1.4770532862895814e-10,3.9892971664519e-06,1.19678914993557e-05,0.0624719647545407,0.2498878590181628,4.008349648311632e-15,2.8058447538181427e-14,5.7197402739532576e-08,4.00381819176728e-07,1.096425816769396e-07,6.563809527849797e-11,5.3183565536133645e-06,5.3437564893748385e-15,7.62530764234868e-08,7.62530817672433e-08
pynucastro,50.0,0.1428571428571428,7.0,128.77388997049866,1.222367949804704,1222367949.804704,3.979801585579618e-05,6.470509955278484e-10,6.470509955278487,1.0000000000000022,2.9129607363735704e-12,2.9129607363735704e-12,0.7500996089170309,0.7500996089170309,7.881936756155712e-08,1.5763873512311424e-07,4.543890911801634e-11,1.36316727354049e-10,3.988121806423745e-06,1.1964365419271234e-05,0.0624719665686849,0.2498878662747396,3.709616497809943e-15,2.5967315484669598e-14,5.752354592208556e-08,4.0266482145459893e-07,1.0507853440338934e-07,6.057716678938087e-11,5.3167896090249455e-06,4.945498509412323e-15,7.668787616772146e-08,7.668788111321999e-08
pynucastro,50.0,0.1428571428571428,7.0,130.18181389888213,1.2168484088234397,1216848408.8234394,3.910348650800034e-05,6.444496579271269e-10,6.444496579271268,1.0000000000000022,2.6609613496167944e-12,2.6609613496167944e-12,0.7500996097325885,0.7500996097325885,7.557710211042656e-08,1.5115420422085312e-07,4.197571876097255e-11,1.2592715628291762e-10,3.9869831900913325e-06,1.1960949570273998e-05,0.062471968283685,0.2498878731347401,3.436479752209604e-15,2.4055358265467223e-14,5.7842898108404585e-08,4.049002867588321e-07,1.0075608776462357e-07,5.5960192774846195e-11,5.315271649738223e-06,4.581364538284073e-15,7.711362245479057e-08,7.711362703615512e-08
pynucastro,50.0,0.1428571428571428,7.0,131.60513108585684,1.2113291138920492,1211329113.8920493,3.842215788519047e-05,6.419160546466696e-10,6.419160546466696,1.000000000000002,2.433236271755181e-12,2.433236271755181e-12,0.750099610519883,0.750099610519883,7.250491120999447e-08,1.4500982241998894e-07,3.881337982360704e-11,1.1644013947082112e-10,3.98587983129289e-06,1.195763949387867e-05,0.0624719699057115,0.249887879622846,3.186517149725689e-15,2.230562004807981e-14,5.8155580113593954e-08,4.070890607951576e-07,9.666037709277357e-08,5.1744300729213885e-11,5.313800694457547e-06,4.248125322338402e-15,7.753047635005059e-08,7.75304805981759e-08
pynucastro,50.0,0.1428571428571428,7.0,133.04400983057948,1.205810138676104,1205810138.676104,3.775377024685969e-05,6.39449845716678e-10,6.394498457166783,1.0000000000000018,2.227232573914359e-12,2.227232573914359e-12,0.750099611280169,0.750099611280169,6.959241766860107e-08,1.3918483533720214e-07,3.5923092039360076e-11,1.0776927611808024e-10,3.984810325667389e-06,1.1954430977002166e-05,0.0624719714405066,0.2498878857620265,2.957547133298921e-15,2.0702829933092445e-14,5.8461710975740144e-08,4.092319768301809e-07,9.277756796837968e-08,4.7891095394718815e-11,5.3123748709410086e-06,3.942872504961544e-15,7.793859654981763e-08,7.793860049269013e-08
pynucastro,50.0,0.1428571428571428,7.0,134.49862027227283,1.2002915585359364,1200291558.5359364,3.709806902671636e-05,6.37050706194295e-10,6.370507061942949,1.000000000000002,2.040687240812135e-12,2.040687240812135e-12,0.7500996120146288,0.7500996120146288,6.682995816883364e-08,1.3365991633766728e-07,3.327904086598776e-11,9.983712259796328e-11,3.983773345104874e-06,1.195132003531462e-05,0.0624719728934171,0.2498878915736686,2.747616293217448e-15,1.923331405252213e-14,5.8761407970665817e-08,4.113298557946608e-07,8.90947776780483e-08,4.436616195095264e-11,5.310992408601833e-06,3.663001885626708e-15,7.833813940103706e-08,7.833814306403897e-08
