model,t0_s,n_over_p_initial,p_over_n_initial,t_s,T9,T_K,rho_g_cm3,eta,eta10,baryon_sum,Y_n,X_n,Y_H1,X_H1,Y_H2,X_H2,Y_H3,X_H3,Y_He3,X_He3,Y_He4,X_He4,Y_Li7,X_Li7,Y_Be7,X_Be7,D/H,T/H,He3/H,Li7/H,Be7/H,Li7_plus_Be7_over_H
pynucastro,50.0,0.1428571428571428,7.0,1000.0,0.4,400000000.0,2e-06,9.279679428749263e-10,9.279679428749263,1.0000000000000029,1.473234979810094e-15,1.473234979810094e-15,0.7500996358869646,0.7500996358869646,4.1911713085062234e-09,8.382342617012445e-09,1.72792165733385e-13,5.18376497200155e-13,3.947630440809236e-06,1.184289132242771e-05,0.0624720039650639,0.2498880158602559,3.529301569291189e-17,2.4705110985038325e-16,7.0996942442859e-08,4.96978597100013e-07,5.587486125826898e-09,2.303589516198935e-13,5.262808101674802e-06,4.70511036192935e-17,9.465001587276841e-08,9.465001591981953e-08
